id_student,code_module,weighted_score,date_registration
237304,BBB,32.25,-17.0
237913,BBB,34.72,-12.0
242149,BBB,14.87,-89.0
245404,BBB,17.0,-44.0
247267,BBB,42.15,-79.0
248103,BBB,77.91,-101.0
249534,BBB,72.97,-162.0
251351,BBB,67.3,-93.0
252340,BBB,33.06,-17.0
252652,BBB,,-86.0
253250,BBB,,-24.0
255347,BBB,73.26,-24.0
255998,BBB,50.11,-51.0
256215,BBB,,-127.0
258402,BBB,,-108.0
259182,BBB,,-115.0
262294,BBB,13.34,-24.0
262454,BBB,51.88,-88.0
262741,BBB,72.08,-59.0
263499,BBB,64.71,-107.0
263531,BBB,,-47.0
265405,BBB,,-85.0
265958,BBB,19.56,-53.0
267761,BBB,52.14,-131.0
267853,BBB,,-19.0
269076,BBB,3.2,-23.0
269289,BBB,,-137.0
270399,BBB,,-30.0
270567,BBB,57.39,-34.0
271036,BBB,73.62,-9.0
272580,BBB,79.18,-19.0
273731,BBB,57.12,-16.0
273877,BBB,42.9,-28.0
276717,BBB,83.06,-256.0
277733,BBB,56.55,-89.0
278447,BBB,81.08,-45.0
280962,BBB,,-53.0
281564,BBB,64.96,-16.0
284076,BBB,67.29,-28.0
285633,BBB,56.71,-25.0
285912,BBB,74.95,-43.0
288380,BBB,4.5,-82.0
288990,BBB,18.97,-47.0
290550,BBB,82.64,-43.0
291037,BBB,61.65,-156.0
291194,BBB,61.53,-68.0
291701,BBB,,-121.0
292027,BBB,4.0,-50.0
294381,BBB,32.81,-50.0
294961,BBB,48.35,-233.0
294999,BBB,10.3,-65.0
295754,BBB,74.01,-12.0
296408,BBB,,-227.0
297484,BBB,64.3,-170.0
298322,BBB,60.17,-100.0
298476,BBB,70.55,-21.0
299561,BBB,,-128.0
302550,BBB,,-198.0
305945,BBB,,-53.0
306886,BBB,62.95,-79.0
306984,BBB,,-123.0
309175,BBB,46.04,-44.0
309709,BBB,44.13,-193.0
309734,BBB,52.37,-16.0
311042,BBB,3.25,-16.0
312141,BBB,3.4,-61.0
313810,BBB,77.75,-74.0
315186,BBB,66.2,-79.0
316841,BBB,79.69,-18.0
318056,BBB,68.97,-24.0
318101,BBB,2.95,-29.0
319209,BBB,78.04,-81.0
322745,BBB,,-85.0
322960,BBB,16.15,-23.0
323914,BBB,,-136.0
324236,BBB,33.55,-36.0
325511,BBB,52.79,-166.0
325879,BBB,49.55,-104.0
326012,BBB,3.2,-66.0
329226,BBB,78.91,-64.0
329321,BBB,27.28,-89.0
329800,BBB,70.27,-53.0
330376,BBB,,-92.0
331354,BBB,63.15,-16.0
331844,BBB,85.96,-260.0
333129,BBB,2.5,-24.0
333837,BBB,4.25,-137.0
334291,BBB,30.21,-22.0
334794,BBB,2.65,-29.0
335421,BBB,71.77,-53.0
335600,BBB,0.8,-102.0
335910,BBB,43.75,-29.0
336165,BBB,1.75,-24.0
338056,BBB,68.59,-16.0
338861,BBB,16.85,-22.0
338912,BBB,,-22.0
339379,BBB,90.61,-179.0
339526,BBB,,-94.0
339946,BBB,34.3,-73.0
340378,BBB,,-66.0
340831,BBB,33.57,-97.0
341040,BBB,24.33,-64.0
341229,BBB,16.28,-29.0
341235,BBB,,-85.0
341509,BBB,47.41,-36.0
349040,BBB,17.46,-127.0
349424,BBB,,-16.0
350622,BBB,56.96,-96.0
350795,BBB,79.78,-55.0
351271,BBB,63.41,-113.0
351290,BBB,67.92,-54.0
351543,BBB,1.75,-46.0
352161,BBB,4.75,-87.0
352364,BBB,95.8,-30.0
353093,BBB,71.29,-73.0
353352,BBB,4.1,-24.0
353918,BBB,,-95.0
354058,BBB,16.29,-29.0
354815,BBB,,-266.0
354895,BBB,27.19,-77.0
355369,BBB,4.3,-54.0
355998,BBB,2.75,-29.0
357030,BBB,15.02,-18.0
357038,BBB,,-107.0
357928,BBB,19.33,-102.0
359170,BBB,,-58.0
360188,BBB,87.55,-22.0
360489,BBB,48.92,-16.0
360877,BBB,68.44,-86.0
361603,BBB,84.24,-27.0
362760,BBB,43.15,-93.0
362877,BBB,2.85,-128.0
363401,BBB,31.67,-24.0
363416,BBB,70.09,6.0
363660,BBB,85.84,-88.0
364323,BBB,,-16.0
365439,BBB,17.32,-61.0
365452,BBB,57.23,-102.0
365488,BBB,16.29,-83.0
365707,BBB,83.16,-27.0
366821,BBB,,-46.0
367304,BBB,36.12,-30.0
367348,BBB,18.24,-36.0
367609,BBB,84.29,-53.0
368439,BBB,,-136.0
369212,BBB,,-61.0
370302,BBB,26.84,-60.0
370720,BBB,50.95,-50.0
371679,BBB,82.27,-42.0
372624,BBB,,-83.0
374102,BBB,44.55,-50.0
374234,BBB,71.39,-55.0
375312,BBB,,-42.0
376617,BBB,60.62,-23.0
377695,BBB,,-155.0
377759,BBB,66.43,-144.0
377846,BBB,58.51,-23.0
377905,BBB,30.13,-45.0
378462,BBB,63.98,-15.0
378543,BBB,74.83,-16.0
378721,BBB,11.99,-123.0
379402,BBB,5.0,-66.0
379405,BBB,,-169.0
380151,BBB,,-16.0
381640,BBB,,-137.0
381722,BBB,3.65,-52.0
383828,BBB,,-99.0
384678,BBB,17.34,-22.0
384909,BBB,26.4,-88.0
385034,BBB,13.02,-85.0
386348,BBB,54.78,-18.0
386957,BBB,,-53.0
387276,BBB,,-88.0
387702,BBB,14.01,-24.0
388014,BBB,,-276.0
388205,BBB,20.72,-6.0
388360,BBB,29.52,-122.0
388410,BBB,30.7,-21.0
388484,BBB,3.3,-68.0
389369,BBB,81.11,-19.0
390220,BBB,59.54,-16.0
390442,BBB,83.99,-221.0
390461,BBB,24.55,-94.0
392213,BBB,60.77,-94.0
392281,BBB,15.25,-44.0
392428,BBB,65.48,-24.0
392614,BBB,16.53,-46.0
393327,BBB,,-128.0
394956,BBB,,-134.0
395107,BBB,,-169.0
395229,BBB,,-123.0
397118,BBB,64.47,-27.0
397763,BBB,,-50.0
398084,BBB,81.65,-106.0
398949,BBB,,-30.0
398965,BBB,,-173.0
399108,BBB,,-24.0
399792,BBB,,-24.0
400049,BBB,57.01,-43.0
400469,BBB,73.23,-77.0
400474,BBB,87.3,-30.0
400718,BBB,,-121.0
400894,BBB,49.15,-12.0
401339,BBB,93.1,-51.0
401349,BBB,88.63,-66.0
402660,BBB,,-36.0
403093,BBB,45.17,-23.0
403191,BBB,,-18.0
404022,BBB,82.59,-30.0
404727,BBB,58.86,-97.0
405471,BBB,82.77,-118.0
405746,BBB,3.55,-34.0
405995,BBB,79.73,-54.0
406311,BBB,56.85,-99.0
406416,BBB,5.65,-68.0
406974,BBB,53.05,-95.0
408112,BBB,78.43,-36.0
409662,BBB,74.7,-94.0
410739,BBB,52.28,-92.0
411197,BBB,3.0,-29.0
412407,BBB,65.19,-34.0
412654,BBB,63.88,-66.0
413984,BBB,75.62,-18.0
414958,BBB,80.33,-123.0
415548,BBB,,-46.0
415716,BBB,79.22,-30.0
415760,BBB,50.96,-4.0
416007,BBB,60.08,-87.0
416314,BBB,14.71,-65.0
416654,BBB,70.02,-16.0
417462,BBB,15.7,-25.0
418065,BBB,2.75,-29.0
418325,BBB,73.29,-8.0
420604,BBB,47.46,-15.0
421205,BBB,18.76,-44.0
422070,BBB,30.05,-16.0
422752,BBB,,-44.0
423314,BBB,13.94,-44.0
423317,BBB,,-42.0
423871,BBB,80.2,-107.0
425747,BBB,,-30.0
425808,BBB,85.43,-53.0
425817,BBB,39.03,-99.0
425820,BBB,78.51,-53.0
426650,BBB,75.55,-82.0
426838,BBB,82.7,-54.0
427536,BBB,58.73,-15.0
427704,BBB,73.91,-79.0
427773,BBB,53.28,-36.0
429038,BBB,48.23,-23.0
429158,BBB,,-65.0
429494,BBB,2.8,-210.0
430160,BBB,,-42.0
430357,BBB,28.57,-55.0
431071,BBB,30.44,-10.0
432004,BBB,1.85,-43.0
432232,BBB,43.13,-68.0
432319,BBB,15.83,-25.0
432870,BBB,56.08,-89.0
433531,BBB,75.69,-159.0
433755,BBB,60.6,-71.0
433939,BBB,50.85,-73.0
434094,BBB,,-16.0
434192,BBB,72.87,-22.0
434353,BBB,60.44,-80.0
434646,BBB,65.51,-28.0
435245,BBB,65.6,-130.0
435803,BBB,,-54.0
437562,BBB,79.54,-68.0
437967,BBB,73.62,-55.0
438210,BBB,,-99.0
438379,BBB,,-117.0
438703,BBB,74.01,-136.0
439857,BBB,57.93,-123.0
440057,BBB,72.01,-113.0
440509,BBB,76.38,-102.0
441000,BBB,4.6,-30.0
441181,BBB,51.5,-89.0
441255,BBB,89.95,-42.0
441423,BBB,,-128.0
442012,BBB,75.24,-73.0
442143,BBB,4.35,-137.0
442183,BBB,74.13,-128.0
442456,BBB,40.58,-61.0
442466,BBB,50.46,69.0
443108,BBB,27.15,-85.0
443288,BBB,82.21,-15.0
443452,BBB,,-65.0
444117,BBB,88.95,-65.0
444408,BBB,34.82,-72.0
444784,BBB,3.5,-9.0
444926,BBB,58.76,-50.0
445065,BBB,89.82,-127.0
445125,BBB,61.07,-46.0
445889,BBB,58.29,-51.0
446045,BBB,70.23,-30.0
446145,BBB,,-61.0
446247,BBB,4.15,-67.0
446357,BBB,2.65,-44.0
446856,BBB,57.68,-90.0
447007,BBB,,-16.0
447759,BBB,90.05,-71.0
447782,BBB,76.2,-28.0
447790,BBB,1.0,-36.0
465599,BBB,62.49,-21.0
465730,BBB,18.86,-25.0
466037,BBB,33.39,-182.0
466800,BBB,27.71,-15.0
466810,BBB,74.01,-106.0
466959,BBB,37.23,-50.0
466973,BBB,5.75,-28.0
467035,BBB,63.9,-115.0
467292,BBB,64.97,-59.0
467756,BBB,4.15,-58.0
467835,BBB,,-22.0
468021,BBB,13.31,-128.0
468792,BBB,17.77,-29.0
468949,BBB,55.05,-30.0
469683,BBB,56.54,-22.0
470318,BBB,84.38,-22.0
470653,BBB,62.39,-28.0
471219,BBB,10.1,-15.0
471525,BBB,76.03,-52.0
472182,BBB,17.39,-169.0
472348,BBB,8.74,-23.0
472586,BBB,56.52,-53.0
473095,BBB,22.14,-16.0
473328,BBB,48.99,-46.0
475078,BBB,,-92.0
475095,BBB,78.67,-25.0
475460,BBB,56.83,-61.0
475688,BBB,66.21,-96.0
475901,BBB,,-46.0
476037,BBB,30.9,-74.0
476201,BBB,82.61,-36.0
476297,BBB,71.16,-23.0
476369,BBB,90.64,-113.0
476457,BBB,3.4,-127.0
476596,BBB,57.57,-30.0
476709,BBB,84.86,-42.0
476710,BBB,70.78,-142.0
476783,BBB,87.18,-58.0
476816,BBB,,-16.0
476855,BBB,,-74.0
476859,BBB,,-36.0
477009,BBB,47.41,-18.0
477011,BBB,71.66,-127.0
477164,BBB,51.35,-100.0
477167,BBB,87.04,-67.0
477734,BBB,66.96,-94.0
477835,BBB,38.49,-30.0
478317,BBB,34.77,-107.0
478444,BBB,74.53,-16.0
478718,BBB,,-157.0
478792,BBB,49.47,-23.0
478873,BBB,12.0,-10.0
479060,BBB,91.29,-24.0
479171,BBB,66.68,-76.0
479267,BBB,,-16.0
479343,BBB,64.35,-53.0
479516,BBB,42.55,-85.0
479519,BBB,57.25,-74.0
480151,BBB,,-27.0
480382,BBB,51.2,-24.0
480458,BBB,34.45,-16.0
480507,BBB,83.01,-21.0
480554,BBB,69.15,-88.0
480650,BBB,94.54,-61.0
480815,BBB,61.13,-155.0
481010,BBB,86.13,-65.0
481143,BBB,36.12,-67.0
481580,BBB,83.35,-72.0
481607,BBB,82.87,-30.0
482467,BBB,78.3,-88.0
482710,BBB,81.93,-25.0
482766,BBB,64.02,-15.0
482945,BBB,21.0,-15.0
483064,BBB,81.8,-55.0
483074,BBB,86.9,-23.0
483109,BBB,57.15,-15.0
483243,BBB,64.74,-16.0
483309,BBB,,-28.0
483371,BBB,56.79,-94.0
483411,BBB,27.79,-23.0
483479,BBB,4.2,-53.0
483952,BBB,55.72,-170.0
484039,BBB,14.84,-53.0
484135,BBB,3.65,-93.0
484161,BBB,,-142.0
484768,BBB,43.48,-122.0
484885,BBB,59.67,-34.0
484933,BBB,95.22,-30.0
485352,BBB,,-135.0
485399,BBB,63.13,-106.0
485568,BBB,,-114.0
485630,BBB,71.46,-68.0
485782,BBB,,-21.0
486099,BBB,66.47,-132.0
486214,BBB,,-130.0
486282,BBB,12.27,-64.0
486391,BBB,85.43,-106.0
486521,BBB,60.54,-25.0
486650,BBB,,-169.0
486656,BBB,81.7,-55.0
487329,BBB,81.5,-79.0
487646,BBB,48.38,-161.0
488185,BBB,3.6,-93.0
488364,BBB,,-12.0
488425,BBB,35.7,-123.0
488477,BBB,14.18,-53.0
488863,BBB,74.02,-127.0
488929,BBB,,-61.0
489251,BBB,69.17,-94.0
490110,BBB,,-51.0
490152,BBB,15.84,-73.0
490514,BBB,61.79,-86.0
490733,BBB,,-44.0
492182,BBB,74.03,-53.0
492240,BBB,63.0,-36.0
492336,BBB,,-96.0
492590,BBB,35.95,-80.0
492946,BBB,76.64,-127.0
493186,BBB,53.3,-116.0
493377,BBB,15.99,-27.0
493451,BBB,17.67,-28.0
493515,BBB,50.99,-25.0
493773,BBB,79.03,-15.0
493912,BBB,74.32,-27.0
493958,BBB,66.91,-24.0
494095,BBB,73.74,-65.0
494278,BBB,90.55,-16.0
494304,BBB,,-22.0
494673,BBB,,-42.0
494786,BBB,89.59,-102.0
494838,BBB,3.85,-126.0
494840,BBB,3.85,-83.0
494927,BBB,20.58,-77.0
495324,BBB,,-64.0
495377,BBB,,-100.0
495674,BBB,2.15,-25.0
495856,BBB,87.42,-12.0
495875,BBB,,-23.0
495913,BBB,,-22.0
496041,BBB,82.69,-23.0
496070,BBB,63.55,-59.0
496220,BBB,63.27,-15.0
496243,BBB,29.27,-23.0
496674,BBB,2.5,-29.0
497088,BBB,41.96,-101.0
497278,BBB,3.25,-16.0
497280,BBB,58.47,-28.0
497468,BBB,62.46,-25.0
497607,BBB,,-23.0
497793,BBB,64.37,-128.0
498065,BBB,81.65,-51.0
498131,BBB,82.85,-59.0
498175,BBB,67.63,-29.0
498296,BBB,49.19,-52.0
498371,BBB,2.5,-171.0
498455,BBB,34.88,-21.0
498967,BBB,57.42,-109.0
499027,BBB,69.63,-42.0
499067,BBB,32.59,-80.0
499118,BBB,74.97,-23.0
499380,BBB,91.87,-64.0
499387,BBB,57.72,-93.0
499483,BBB,52.56,-10.0
499511,BBB,81.36,-30.0
499891,BBB,58.5,-18.0
499931,BBB,,-116.0
500507,BBB,47.35,-61.0
500585,BBB,20.83,-102.0
500659,BBB,27.11,-74.0
500719,BBB,17.58,-106.0
500791,BBB,76.07,-89.0
500815,BBB,82.52,-208.0
500819,BBB,70.77,-85.0
500836,BBB,39.53,-102.0
500958,BBB,84.05,-55.0
501008,BBB,,-46.0
501432,BBB,87.85,-122.0
501550,BBB,72.37,-44.0
501879,BBB,84.35,-96.0
501955,BBB,60.42,-119.0
502088,BBB,18.27,-162.0
502131,BBB,3.85,-162.0
502279,BBB,,-164.0
502441,BBB,87.81,-58.0
502604,BBB,56.63,-73.0
502694,BBB,81.53,-24.0
502713,BBB,42.23,-50.0
502717,BBB,45.49,-21.0
502872,BBB,19.81,-23.0
503353,BBB,3.75,-23.0
503390,BBB,37.15,-21.0
503491,BBB,72.32,-135.0
503509,BBB,79.36,-126.0
503878,BBB,45.46,-102.0
504014,BBB,3.75,-58.0
504021,BBB,24.04,-25.0
504028,BBB,80.51,-77.0
504102,BBB,44.19,-24.0
504689,BBB,,-144.0
504936,BBB,78.75,-18.0
505123,BBB,,-221.0
505376,BBB,75.77,-25.0
505417,BBB,15.75,-128.0
505499,BBB,,-157.0
505592,BBB,,-53.0
505595,BBB,3.8,-46.0
505606,BBB,81.68,-43.0
505694,BBB,,-80.0
505871,BBB,18.35,-24.0
505959,BBB,54.13,-116.0
505961,BBB,72.8,-162.0
506233,BBB,69.77,-71.0
506360,BBB,55.19,-58.0
506650,BBB,64.22,-100.0
506753,BBB,86.08,-34.0
507184,BBB,3.75,-21.0
507221,BBB,,-114.0
507303,BBB,,-179.0
507320,BBB,,-21.0
507359,BBB,55.1,-23.0
507485,BBB,,-22.0
507685,BBB,,-165.0
507817,BBB,54.42,-72.0
508103,BBB,,-92.0
508452,BBB,46.42,-171.0
508537,BBB,91.42,-72.0
508662,BBB,67.32,-16.0
508668,BBB,,-23.0
509130,BBB,,-24.0
509226,BBB,81.19,-127.0
509295,BBB,,-122.0
509334,BBB,,-101.0
509737,BBB,,-24.0
509768,BBB,93.45,-72.0
509797,BBB,28.09,-15.0
509901,BBB,3.35,-36.0
509926,BBB,45.59,-22.0
510141,BBB,14.71,-28.0
510492,BBB,51.21,-88.0
510556,BBB,64.47,-22.0
510756,BBB,79.78,-23.0
510845,BBB,45.6,-36.0
511050,BBB,79.72,-50.0
511067,BBB,62.94,-18.0
511306,BBB,73.56,-46.0
511459,BBB,64.83,-78.0
511474,BBB,4.0,-25.0
511515,BBB,37.63,-96.0
511524,BBB,69.67,-30.0
511527,BBB,26.24,-95.0
511652,BBB,,-106.0
511693,BBB,75.26,-122.0
512070,BBB,2.65,-165.0
512180,BBB,11.57,-46.0
512242,BBB,36.84,-25.0
512468,BBB,,-77.0
512805,BBB,41.51,-28.0
512883,BBB,10.16,-114.0
512911,BBB,17.45,-83.0
512924,BBB,,-119.0
512929,BBB,91.93,-128.0
512995,BBB,60.94,-77.0
513005,BBB,,-95.0
513016,BBB,,-93.0
513093,BBB,77.53,-137.0
513196,BBB,,-25.0
513210,BBB,51.53,-122.0
513315,BBB,49.84,-89.0
513368,BBB,,-142.0
513733,BBB,45.91,-25.0
513757,BBB,74.09,-76.0
513881,BBB,51.83,-36.0
514140,BBB,65.73,-27.0
514365,BBB,,-150.0
514819,BBB,,-23.0
514951,BBB,,-15.0
514981,BBB,54.87,-128.0
514987,BBB,54.35,-113.0
515035,BBB,22.88,-55.0
515105,BBB,71.15,-93.0
515130,BBB,,-106.0
515174,BBB,,-52.0
515311,BBB,72.72,-61.0
515474,BBB,54.0,-111.0
515497,BBB,50.94,-24.0
515959,BBB,55.92,-61.0
516057,BBB,84.67,-30.0
516432,BBB,63.36,-135.0
516456,BBB,56.77,-15.0
516475,BBB,61.87,-10.0
516495,BBB,52.94,-72.0
516529,BBB,86.01,-92.0
516776,BBB,,-72.0
516841,BBB,75.2,-89.0
517043,BBB,59.91,-127.0
517175,BBB,,-15.0
517474,BBB,54.89,-59.0
517617,BBB,77.44,-162.0
517701,BBB,,-18.0
517778,BBB,80.42,-174.0
517853,BBB,4.3,-50.0
517890,BBB,79.64,-30.0
518189,BBB,78.35,-123.0
518469,BBB,54.71,-144.0
518876,BBB,62.18,-97.0
518879,BBB,72.1,-64.0
518904,BBB,2.65,-22.0
518970,BBB,59.39,-104.0
519012,BBB,23.46,-64.0
519222,BBB,71.6,-95.0
519387,BBB,52.69,-82.0
519602,BBB,52.88,-21.0
519647,BBB,,-179.0
519800,BBB,61.07,-111.0
520049,BBB,,-50.0
520230,BBB,,-23.0
520749,BBB,,-2.0
520836,BBB,59.52,-149.0
521069,BBB,,-104.0
521081,BBB,,-65.0
521096,BBB,69.45,-42.0
521394,BBB,70.79,-114.0
521430,BBB,85.82,-34.0
521496,BBB,,-61.0
521764,BBB,63.46,-18.0
521903,BBB,64.07,-59.0
522090,BBB,68.39,-50.0
522249,BBB,57.35,-119.0
522302,BBB,,-67.0
522373,BBB,78.85,-29.0
522383,BBB,14.13,-16.0
522512,BBB,,-29.0
523012,BBB,85.19,-23.0
523156,BBB,,-27.0
523596,BBB,75.99,-85.0
523630,BBB,80.61,-61.0
523672,BBB,51.24,-28.0
523789,BBB,,-151.0
523966,BBB,70.03,-113.0
524101,BBB,18.51,-126.0
524171,BBB,,-142.0
524452,BBB,85.38,-101.0
524496,BBB,,-147.0
524598,BBB,,-135.0
524769,BBB,,-30.0
524968,BBB,,-52.0
525501,BBB,73.4,-119.0
525520,BBB,64.2,-144.0
525543,BBB,,-161.0
525679,BBB,22.69,-116.0
525683,BBB,58.13,-96.0
525797,BBB,,-121.0
525869,BBB,,-86.0
525942,BBB,71.45,-68.0
526200,BBB,40.65,-115.0
526370,BBB,54.93,-73.0
526506,BBB,17.2,-43.0
527020,BBB,58.35,-79.0
527164,BBB,82.94,-93.0
527227,BBB,74.07,-128.0
527313,BBB,3.65,-16.0
527343,BBB,,-46.0
527382,BBB,3.35,-59.0
527400,BBB,15.93,-65.0
527659,BBB,5.33,-109.0
527886,BBB,73.58,-88.0
527980,BBB,85.76,-116.0
528161,BBB,72.13,-116.0
528175,BBB,3.55,-88.0
528220,BBB,22.52,-128.0
528250,BBB,69.56,-130.0
528261,BBB,90.97,-109.0
528270,BBB,,-142.0
528353,BBB,78.82,-24.0
528649,BBB,38.87,-36.0
528698,BBB,78.04,-85.0
528904,BBB,68.4,-24.0
528918,BBB,3.1,-22.0
529065,BBB,81.87,-20.0
529118,BBB,,-73.0
529174,BBB,64.43,-92.0
529212,BBB,71.56,-59.0
529383,BBB,,-18.0
529446,BBB,48.52,-50.0
529452,BBB,70.17,-22.0
529502,BBB,72.46,-15.0
529767,BBB,,-23.0
530065,BBB,54.81,-120.0
530153,BBB,16.24,-106.0
530215,BBB,,-121.0
530226,BBB,46.24,-46.0
530245,BBB,,-128.0
530266,BBB,3.0,-121.0
530398,BBB,,-109.0
530483,BBB,,-121.0
530493,BBB,30.04,-114.0
530669,BBB,44.07,-116.0
530987,BBB,51.39,-121.0
531000,BBB,,-22.0
531027,BBB,4.0,-73.0
531205,BBB,8.38,-24.0
531235,BBB,,-77.0
531427,BBB,42.09,-113.0
531428,BBB,3.3,-133.0
531464,BBB,2.75,-94.0
531481,BBB,,-107.0
531569,BBB,3.5,-73.0
531573,BBB,41.83,-44.0
531634,BBB,1.95,-68.0
531689,BBB,,-92.0
532000,BBB,,-89.0
532034,BBB,15.76,-82.0
532140,BBB,74.4,-128.0
532142,BBB,,-73.0
532317,BBB,,-93.0
532396,BBB,4.25,-130.0
532500,BBB,7.55,-9.0
532512,BBB,29.84,-44.0
532534,BBB,16.77,-93.0
532584,BBB,13.47,-120.0
532665,BBB,73.65,-52.0
532668,BBB,,-113.0
532710,BBB,0.8,-50.0
532742,BBB,,-55.0
532839,BBB,18.25,-130.0
532886,BBB,62.93,-107.0
532928,BBB,,-93.0
532950,BBB,61.18,-64.0
533324,BBB,65.2,-89.0
533347,BBB,48.56,-71.0
533365,BBB,27.4,-89.0
533512,BBB,,-95.0
533545,BBB,45.17,-109.0
533697,BBB,25.05,-86.0
533722,BBB,82.73,-130.0
533737,BBB,,-102.0
533839,BBB,80.31,-30.0
533846,BBB,,-77.0
533969,BBB,3.5,-111.0
533996,BBB,16.92,-111.0
534051,BBB,60.8,-78.0
534086,BBB,79.39,-92.0
534151,BBB,0.8,-134.0
534217,BBB,,-116.0
534343,BBB,81.93,-61.0
534360,BBB,78.74,-64.0
534373,BBB,78.95,-44.0
534426,BBB,,-89.0
534432,BBB,61.27,-79.0
534530,BBB,,-71.0
534652,BBB,70.73,-82.0
534671,BBB,,-16.0
534698,BBB,81.77,-116.0
534709,BBB,40.78,-89.0
534713,BBB,,-107.0
534744,BBB,33.64,-44.0
534758,BBB,,-92.0
534765,BBB,78.77,3.0
534830,BBB,,-59.0
534908,BBB,2.05,-29.0
534922,BBB,,-127.0
534983,BBB,50.09,-77.0
534991,BBB,48.82,-24.0
535012,BBB,47.63,-87.0
535140,BBB,58.06,-111.0
535145,BBB,64.01,-46.0
535152,BBB,19.21,-23.0
535155,BBB,18.54,-119.0
535269,BBB,16.2,-94.0
535272,BBB,,-68.0
535278,BBB,32.47,-107.0
535303,BBB,,-86.0
535328,BBB,74.18,-52.0
535396,BBB,28.79,-77.0
535407,BBB,80.35,-88.0
535468,BBB,83.99,-113.0
535526,BBB,,-121.0
535530,BBB,81.31,-61.0
535558,BBB,,-61.0
535605,BBB,91.91,-22.0
535618,BBB,,-79.0
535755,BBB,75.96,-94.0
535760,BBB,68.74,-68.0
535773,BBB,73.69,-44.0
535778,BBB,19.94,-93.0
535800,BBB,63.35,-76.0
535807,BBB,60.12,-128.0
535820,BBB,62.88,-130.0
536050,BBB,,-86.0
536112,BBB,63.3,-52.0
536188,BBB,75.05,-94.0
536189,BBB,85.25,-93.0
536203,BBB,22.15,-36.0
536205,BBB,50.89,-64.0
536216,BBB,,-90.0
536243,BBB,,-106.0
536270,BBB,20.19,-106.0
536442,BBB,12.3,-93.0
536452,BBB,64.99,-86.0
536471,BBB,,-115.0
536510,BBB,24.13,-96.0
536519,BBB,,-28.0
536520,BBB,,-53.0
536551,BBB,,-127.0
536670,BBB,,-21.0
536722,BBB,33.9,-89.0
536726,BBB,63.54,-106.0
536856,BBB,37.03,-50.0
536900,BBB,53.06,-25.0
537162,BBB,65.11,-82.0
537193,BBB,79.15,-18.0
537255,BBB,68.02,-100.0
537259,BBB,44.59,-8.0
537263,BBB,,-83.0
537320,BBB,,-16.0
537342,BBB,86.29,-80.0
537392,BBB,15.29,-78.0
537414,BBB,73.3,-76.0
537433,BBB,,-72.0
537434,BBB,89.62,-113.0
537464,BBB,77.39,-92.0
537473,BBB,55.6,-86.0
537488,BBB,64.56,-73.0
537558,BBB,73.19,-58.0
537572,BBB,73.78,-113.0
537584,BBB,,-46.0
537676,BBB,,-93.0
537679,BBB,76.55,-86.0
537688,BBB,73.61,-104.0
537704,BBB,53.11,-89.0
537844,BBB,30.11,-36.0
537875,BBB,80.32,-72.0
537898,BBB,62.8,-34.0
537905,BBB,83.19,-73.0
538138,BBB,3.25,-22.0
538196,BBB,5.2,-89.0
538221,BBB,74.61,-98.0
538232,BBB,17.63,-89.0
538897,BBB,81.18,-8.0
538942,BBB,65.84,-72.0
538987,BBB,85.79,-83.0
539041,BBB,,-71.0
539056,BBB,64.57,-46.0
539232,BBB,32.44,-95.0
539253,BBB,55.0,-100.0
539265,BBB,59.67,-43.0
539303,BBB,77.03,-76.0
539345,BBB,62.62,-59.0
539365,BBB,73.93,-90.0
539385,BBB,61.48,-90.0
539416,BBB,,-65.0
539418,BBB,93.69,-87.0
539426,BBB,,-16.0
539558,BBB,66.17,-95.0
539572,BBB,58.03,-89.0
539710,BBB,,-86.0
539737,BBB,62.62,-27.0
539891,BBB,4.65,-23.0
539962,BBB,26.67,-90.0
540055,BBB,68.46,-118.0
540122,BBB,,-93.0
540184,BBB,71.98,-90.0
540511,BBB,75.47,-29.0
540513,BBB,76.53,-44.0
540530,BBB,63.03,-46.0
540568,BBB,,-89.0
540594,BBB,,-25.0
540607,BBB,61.06,-59.0
540614,BBB,64.08,-90.0
540656,BBB,69.77,-86.0
540750,BBB,76.77,-46.0
540767,BBB,,-88.0
540780,BBB,80.94,-48.0
540787,BBB,4.15,-82.0
540826,BBB,44.09,-82.0
540918,BBB,2.75,-86.0
540953,BBB,,-86.0
541013,BBB,71.06,-15.0
541048,BBB,32.36,-92.0
541061,BBB,,-77.0
541073,BBB,67.26,-66.0
541113,BBB,49.3,-30.0
541196,BBB,17.24,-93.0
541231,BBB,44.02,-94.0
541232,BBB,74.09,-93.0
541363,BBB,58.95,-55.0
541523,BBB,52.58,-113.0
541573,BBB,,-93.0
541697,BBB,77.89,-89.0
541706,BBB,35.1,-43.0
541709,BBB,,-25.0
541727,BBB,,-65.0
541763,BBB,41.17,-43.0
541764,BBB,73.46,-55.0
541794,BBB,75.83,-72.0
541803,BBB,55.37,-87.0
541808,BBB,72.87,-22.0
541822,BBB,63.98,-43.0
541832,BBB,69.15,-109.0
541838,BBB,1.85,-64.0
541884,BBB,,-50.0
541973,BBB,44.64,-82.0
541985,BBB,,-36.0
542010,BBB,11.88,-73.0
542012,BBB,3.65,-86.0
542081,BBB,,-23.0
542084,BBB,73.41,-102.0
542115,BBB,7.56,-16.0
542172,BBB,4.14,-53.0
542259,BBB,34.74,-87.0
